run_id,model,strategy,module,function,fn_id,source_file,test_output_file,ccm,range,line_start,line_end,source_hash,duration_ns,tokens,generation_success,jest_success,runtime_repairs,repair_tokens,repair_success_count,repair_fail_count,requires_typescript_repair,analysis_eligible,execution_status,artifact_disposition,total_tests,passed_tests,failed_tests,pending_tests,fn_statements_total,fn_statements_covered,fn_statements_pct,fn_branches_total,fn_branches_covered,fn_branches_pct,fn_functions_total,fn_functions_covered,fn_functions_pct,error
run-20260901T031236.570959Z,gemma_4,structured,patient,findByCpfOrFail,FN_findByCpfOrFail_END,src/patient/patient.service.ts,src/patient/patient.service.spec.ts,2,low,77,83,0ddb42a2,22416711800,2591,True,True,0.0,0.0,0.0,0.0,False,True,jest_success,accepted,2.0,2.0,0.0,0.0,4.0,4.0,100.0,2.0,2.0,100.0,1.0,1.0,100.0,
run-20260901T031236.570959Z,gemma_4,structured,result,createResult,FN_createResult_END,src/result/result.service.ts,src/result/result.service.spec.ts,5,medium,26,39,357b6b51,44105753100,3875,True,True,1.0,3351.0,1.0,0.0,False,True,jest_success,accepted,4.0,4.0,0.0,0.0,3.0,3.0,100.0,8.0,6.0,75.0,1.0,1.0,100.0,
run-20260901T031236.570959Z,gemma_4,structured,result,searchResults,FN_searchResults_END,src/result/result.service.ts,src/result/result.service.spec.ts,1,low,41,43,357b6b51,25741802900,2904,True,True,0.0,0.0,0.0,0.0,False,True,jest_success,accepted,3.0,3.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,
run-20260901T031236.570959Z,gemma_4,structured,result,getResultById,FN_getResultById_END,src/result/result.service.ts,src/result/result.service.spec.ts,2,low,45,51,357b6b51,20172324300,2723,True,True,0.0,0.0,0.0,0.0,False,True,jest_success,accepted,2.0,2.0,0.0,0.0,4.0,4.0,100.0,2.0,2.0,100.0,1.0,1.0,100.0,
run-20260901T031236.570959Z,gemma_4,structured,result,buildResultReport,FN_buildResultReport_END,src/result/result.service.ts,src/result/result.service.spec.ts,17,high,53,124,357b6b51,89377909600,6229,True,True,2.0,12775.0,3.0,0.0,False,True,jest_success,accepted,10.0,9.0,0.0,1.0,27.0,26.0,96.3,32.0,23.0,71.88,2.0,2.0,100.0,
run-20260901T031236.570959Z,gemma_4,structured,result,updateResult,FN_updateResult_END,src/result/result.service.ts,src/result/result.service.spec.ts,26,high,126,206,357b6b51,64642999000,5280,True,True,1.0,7703.0,2.0,0.0,False,True,jest_success,accepted,9.0,8.0,0.0,1.0,22.0,21.0,95.45,49.0,46.0,93.88,1.0,1.0,100.0,
run-20260901T031236.570959Z,qwen_4b,zero_shot,encounter,createEncounter,FN_createEncounter_END,src/encounter/encounter.service.ts,src/encounter/encounter.service.spec.ts,5,medium,30,63,04a941d1,151342782400,3379,True,True,2.0,6881.0,3.0,0.0,False,True,jest_success,accepted,5.0,4.0,0.0,1.0,11.0,9.0,81.82,8.0,5.0,62.5,1.0,1.0,100.0,
run-20260901T031236.570959Z,qwen_4b,zero_shot,encounter,validateEncounterFields,FN_validateEncounterFields_END,src/encounter/encounter.service.ts,src/encounter/encounter.service.spec.ts,11,high,65,91,04a941d1,97630694600,2757,True,True,3.0,22709.0,8.0,3.0,False,True,jest_success,accepted,9.0,0.0,0.0,9.0,10.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,
run-20260901T031236.570959Z,qwen_4b,zero_shot,encounter,listEncountersByPatient,FN_listEncountersByPatient_END,src/encounter/encounter.service.ts,src/encounter/encounter.service.spec.ts,1,low,93,99,04a941d1,80631446500,2453,True,True,0.0,0.0,0.0,0.0,False,True,jest_success,accepted,5.0,5.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,
run-20260901T031236.570959Z,qwen_4b,zero_shot,encounter,getEncounterById,FN_getEncounterById_END,src/encounter/encounter.service.ts,src/encounter/encounter.service.spec.ts,2,low,101,107,04a941d1,62948143300,2053,True,True,0.0,0.0,0.0,0.0,False,True,jest_success,accepted,2.0,2.0,0.0,0.0,4.0,4.0,100.0,2.0,2.0,100.0,1.0,1.0,100.0,
run-20260901T031236.570959Z,qwen_4b,zero_shot,encounter,transitionEncounterStatus,FN_transitionEncounterStatus_END,src/encounter/encounter.service.ts,src/encounter/encounter.service.spec.ts,18,high,109,197,04a941d1,292507251000,5580,True,True,3.0,51920.0,14.0,2.0,False,True,jest_success,accepted,10.0,6.0,0.0,4.0,37.0,0.0,0.0,34.0,0.0,0.0,2.0,0.0,0.0,
run-20260901T031236.570959Z,qwen_4b,zero_shot,encounter,processAdtMessage,FN_processAdtMessage_END,src/encounter/encounter.service.ts,src/encounter/encounter.service.spec.ts,21,high,199,317,04a941d1,182447617700,4801,True,True,4.0,32759.0,6.0,3.0,False,True,jest_success,accepted,12.0,8.0,0.0,4.0,37.0,24.0,64.86,33.0,25.0,75.76,1.0,1.0,100.0,
run-20260901T031236.570959Z,qwen_4b,zero_shot,encounter,updateEncounter,FN_updateEncounter_END,src/encounter/encounter.service.ts,src/encounter/encounter.service.spec.ts,9,medium,319,363,04a941d1,100191154500,2950,True,True,3.0,9789.0,6.0,0.0,False,True,jest_success,accepted,7.0,5.0,0.0,2.0,18.0,16.0,88.89,16.0,14.0,87.5,1.0,1.0,100.0,
run-20260901T031236.570959Z,qwen_4b,zero_shot,encounter,buildEncounterSummary,FN_buildEncounterSummary_END,src/encounter/encounter.service.ts,src/encounter/encounter.service.spec.ts,20,high,365,439,04a941d1,253470468400,5143,True,False,4.0,32366.0,11.0,18.0,False,False,jest_failed,restored,9.0,1.0,4.0,4.0,34.0,13.0,38.24,32.0,6.0,18.75,1.0,1.0,100.0,
run-20260901T031236.570959Z,qwen_4b,zero_shot,order,getOrderById,FN_getOrderById_END,src/order/order.service.ts,src/order/order.service.spec.ts,2,low,26,32,556cd6ea,28036969700,1616,True,True,0.0,0.0,0.0,0.0,False,True,jest_success,accepted,2.0,2.0,0.0,0.0,4.0,4.0,100.0,2.0,2.0,100.0,1.0,1.0,100.0,
run-20260901T031236.570959Z,qwen_4b,zero_shot,order,createOrder,FN_createOrder_END,src/order/order.service.ts,src/order/order.service.spec.ts,5,medium,34,70,556cd6ea,86829550500,2712,True,True,0.0,0.0,0.0,0.0,False,True,jest_success,accepted,4.0,4.0,0.0,0.0,10.0,10.0,100.0,8.0,8.0,100.0,1.0,1.0,100.0,
run-20260901T031236.570959Z,qwen_4b,zero_shot,order,searchOrders,FN_searchOrders_END,src/order/order.service.ts,src/order/order.service.spec.ts,1,low,72,74,556cd6ea,108987621000,2801,True,True,0.0,0.0,0.0,0.0,False,True,jest_success,accepted,6.0,6.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,
run-20260901T031236.570959Z,qwen_4b,zero_shot,order,searchOrdersAdvanced,FN_searchOrdersAdvanced_END,src/order/order.service.ts,src/order/order.service.spec.ts,1,low,76,78,556cd6ea,63513903000,2216,True,True,0.0,0.0,0.0,0.0,False,True,jest_success,accepted,4.0,4.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,
run-20260901T031236.570959Z,qwen_4b,zero_shot,order,validateOrderResult,FN_validateOrderResult_END,src/order/order.service.ts,src/order/order.service.spec.ts,15,high,80,158,556cd6ea,287760535200,5601,True,True,1.0,7158.0,3.0,0.0,False,True,jest_success,accepted,11.0,11.0,0.0,0.0,29.0,25.0,86.21,28.0,24.0,85.71,3.0,3.0,100.0,
run-20260901T031236.570959Z,qwen_4b,zero_shot,order,cancelOrder,FN_cancelOrder_END,src/order/order.service.ts,src/order/order.service.spec.ts,2,low,160,168,556cd6ea,47988515500,1914,True,True,0.0,0.0,0.0,0.0,False,True,jest_success,accepted,2.0,2.0,0.0,0.0,5.0,5.0,100.0,2.0,2.0,100.0,1.0,1.0,100.0,
run-20260901T031236.570959Z,qwen_4b,zero_shot,order,updateOrder,FN_updateOrder_END,src/order/order.service.ts,src/order/order.service.spec.ts,7,medium,170,203,556cd6ea,107834214800,2867,True,True,2.0,3480.0,2.0,0.0,False,True,jest_success,accepted,6.0,5.0,0.0,1.0,12.0,9.0,75.0,12.0,8.0,66.67,1.0,1.0,100.0,
run-20260901T031236.570959Z,qwen_4b,zero_shot,patient,getPatientById,FN_getPatientById_END,src/patient/patient.service.ts,src/patient/patient.service.spec.ts,2,low,15,21,0ddb42a2,37890003500,1403,True,True,0.0,0.0,0.0,0.0,False,True,jest_success,accepted,2.0,2.0,0.0,0.0,4.0,4.0,100.0,2.0,2.0,100.0,1.0,1.0,100.0,
run-20260901T031236.570959Z,qwen_4b,zero_shot,patient,listPatients,FN_listPatients_END,src/patient/patient.service.ts,src/patient/patient.service.spec.ts,1,low,23,25,0ddb42a2,55140131400,1629,True,True,0.0,0.0,0.0,0.0,False,True,jest_success,accepted,3.0,3.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,
run-20260901T031236.570959Z,qwen_4b,zero_shot,patient,createPatient,FN_createPatient_END,src/patient/patient.service.ts,src/patient/patient.service.spec.ts,4,low,27,51,0ddb42a2,93147770600,2419,True,True,2.0,22192.0,3.0,2.0,False,True,jest_success,accepted,4.0,0.0,0.0,4.0,11.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,
run-20260901T031236.570959Z,qwen_4b,zero_shot,patient,updatePatient,FN_updatePatient_END,src/patient/patient.service.ts,src/patient/patient.service.spec.ts,10,medium,53,75,0ddb42a2,69194384900,2101,True,True,4.0,10978.0,7.0,1.0,False,True,jest_success,accepted,3.0,2.0,0.0,1.0,7.0,4.0,57.14,18.0,8.0,44.44,1.0,1.0,100.0,
run-20260901T031236.570959Z,qwen_4b,zero_shot,patient,findByCpfOrFail,FN_findByCpfOrFail_END,src/patient/patient.service.ts,src/patient/patient.service.spec.ts,2,low,77,83,0ddb42a2,58695078700,1742,True,True,0.0,0.0,0.0,0.0,False,True,jest_success,accepted,2.0,2.0,0.0,0.0,4.0,4.0,100.0,2.0,2.0,100.0,1.0,1.0,100.0,
run-20260901T031236.570959Z,qwen_4b,zero_shot,result,createResult,FN_createResult_END,src/result/result.service.ts,src/result/result.service.spec.ts,5,medium,26,39,357b6b51,90133160200,2511,True,True,0.0,0.0,0.0,0.0,False,True,jest_success,accepted,3.0,3.0,0.0,0.0,3.0,3.0,100.0,8.0,8.0,100.0,1.0,1.0,100.0,
run-20260901T031236.570959Z,qwen_4b,zero_shot,result,searchResults,FN_searchResults_END,src/result/result.service.ts,src/result/result.service.spec.ts,1,low,41,43,357b6b51,77170952900,2214,True,True,0.0,0.0,0.0,0.0,False,True,jest_success,accepted,2.0,2.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,
run-20260901T031236.570959Z,qwen_4b,zero_shot,result,getResultById,FN_getResultById_END,src/result/result.service.ts,src/result/result.service.spec.ts,2,low,45,51,357b6b51,65983744200,1895,True,True,0.0,0.0,0.0,0.0,False,True,jest_success,accepted,2.0,2.0,0.0,0.0,4.0,4.0,100.0,2.0,2.0,100.0,1.0,1.0,100.0,
run-20260901T031236.570959Z,qwen_4b,zero_shot,result,buildResultReport,FN_buildResultReport_END,src/result/result.service.ts,src/result/result.service.spec.ts,17,high,53,124,357b6b51,187835991300,4335,True,True,0.0,0.0,0.0,0.0,False,True,jest_success,accepted,9.0,9.0,0.0,0.0,27.0,27.0,100.0,32.0,31.0,96.88,2.0,2.0,100.0,
run-20260901T031236.570959Z,qwen_4b,zero_shot,result,updateResult,FN_updateResult_END,src/result/result.service.ts,src/result/result.service.spec.ts,26,high,126,206,357b6b51,464415190400,7752,True,True,2.0,41240.0,17.0,0.0,False,True,jest_success,accepted,16.0,15.0,0.0,1.0,22.0,0.0,0.0,49.0,0.0,0.0,1.0,0.0,0.0,
run-20260901T031236.570959Z,qwen_4b,few_shot,encounter,createEncounter,FN_createEncounter_END,src/encounter/encounter.service.ts,src/encounter/encounter.service.spec.ts,5,medium,30,63,04a941d1,94235667800,3639,True,True,2.0,4473.0,2.0,0.0,False,True,jest_success,accepted,4.0,4.0,0.0,0.0,11.0,10.0,90.91,8.0,6.0,75.0,1.0,1.0,100.0,
run-20260901T031236.570959Z,qwen_4b,few_shot,encounter,validateEncounterFields,FN_validateEncounterFields_END,src/encounter/encounter.service.ts,src/encounter/encounter.service.spec.ts,11,high,65,91,04a941d1,79492390800,3309,True,True,0.0,0.0,0.0,0.0,False,True,jest_success,accepted,8.0,8.0,0.0,0.0,10.0,9.0,90.0,20.0,19.0,95.0,1.0,1.0,100.0,
run-20260901T031236.570959Z,qwen_4b,few_shot,encounter,listEncountersByPatient,FN_listEncountersByPatient_END,src/encounter/encounter.service.ts,src/encounter/encounter.service.spec.ts,1,low,93,99,04a941d1,48370710000,2779,True,True,0.0,0.0,0.0,0.0,False,True,jest_success,accepted,2.0,2.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,
run-20260901T031236.570959Z,qwen_4b,few_shot,encounter,getEncounterById,FN_getEncounterById_END,src/encounter/encounter.service.ts,src/encounter/encounter.service.spec.ts,2,low,101,107,04a941d1,42070870300,2613,True,True,0.0,0.0,0.0,0.0,False,True,jest_success,accepted,2.0,2.0,0.0,0.0,4.0,4.0,100.0,2.0,2.0,100.0,1.0,1.0,100.0,
run-20260901T031236.570959Z,qwen_4b,few_shot,encounter,transitionEncounterStatus,FN_transitionEncounterStatus_END,src/encounter/encounter.service.ts,src/encounter/encounter.service.spec.ts,18,high,109,197,04a941d1,175602862000,5129,True,True,1.0,2443.0,1.0,0.0,False,True,jest_success,accepted,10.0,10.0,0.0,0.0,37.0,33.0,89.19,34.0,28.0,82.35,2.0,2.0,100.0,
run-20260901T031236.570959Z,qwen_4b,few_shot,encounter,processAdtMessage,FN_processAdtMessage_END,src/encounter/encounter.service.ts,src/encounter/encounter.service.spec.ts,21,high,199,317,04a941d1,219982947800,5952,True,True,3.0,32937.0,10.0,1.0,False,True,jest_success,accepted,11.0,7.0,0.0,4.0,37.0,20.0,54.05,33.0,23.0,69.7,1.0,1.0,100.0,
run-20260901T031236.570959Z,qwen_4b,few_shot,encounter,updateEncounter,FN_updateEncounter_END,src/encounter/encounter.service.ts,src/encounter/encounter.service.spec.ts,9,medium,319,363,04a941d1,140312523900,4307,True,True,3.0,38546.0,11.0,2.0,False,True,jest_success,accepted,8.0,0.0,0.0,8.0,18.0,0.0,0.0,16.0,0.0,0.0,1.0,0.0,0.0,
run-20260901T031236.570959Z,qwen_4b,few_shot,encounter,buildEncounterSummary,FN_buildEncounterSummary_END,src/encounter/encounter.service.ts,src/encounter/encounter.service.spec.ts,20,high,365,439,04a941d1,188278457400,4960,True,False,4.0,4230.0,2.0,8.0,False,False,jest_failed,restored,9.0,7.0,2.0,0.0,34.0,30.0,88.24,32.0,25.0,78.12,1.0,1.0,100.0,
run-20260901T031236.570959Z,qwen_4b,few_shot,order,getOrderById,FN_getOrderById_END,src/order/order.service.ts,src/order/order.service.spec.ts,2,low,26,32,556cd6ea,43046980800,2644,True,True,0.0,0.0,0.0,0.0,False,True,jest_success,accepted,2.0,2.0,0.0,0.0,4.0,4.0,100.0,2.0,2.0,100.0,1.0,1.0,100.0,
run-20260901T031236.570959Z,qwen_4b,few_shot,order,createOrder,FN_createOrder_END,src/order/order.service.ts,src/order/order.service.spec.ts,5,medium,34,70,556cd6ea,105279622900,3780,True,True,1.0,2254.0,1.0,0.0,False,True,jest_success,accepted,4.0,4.0,0.0,0.0,10.0,10.0,100.0,8.0,8.0,100.0,1.0,1.0,100.0,
run-20260901T031236.570959Z,qwen_4b,few_shot,order,searchOrders,FN_searchOrders_END,src/order/order.service.ts,src/order/order.service.spec.ts,1,low,72,74,556cd6ea,42688033500,2604,True,True,0.0,0.0,0.0,0.0,False,True,jest_success,accepted,2.0,2.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,
run-20260901T031236.570959Z,qwen_4b,few_shot,order,searchOrdersAdvanced,FN_searchOrdersAdvanced_END,src/order/order.service.ts,src/order/order.service.spec.ts,1,low,76,78,556cd6ea,61915555700,2960,True,True,0.0,0.0,0.0,0.0,False,True,jest_success,accepted,2.0,2.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,
run-20260901T031236.570959Z,qwen_4b,few_shot,order,validateOrderResult,FN_validateOrderResult_END,src/order/order.service.ts,src/order/order.service.spec.ts,15,high,80,158,556cd6ea,151061952800,4521,True,True,1.0,3158.0,1.0,0.0,False,True,jest_success,accepted,10.0,10.0,0.0,0.0,29.0,26.0,89.66,28.0,26.0,92.86,3.0,3.0,100.0,
run-20260901T031236.570959Z,qwen_4b,few_shot,order,cancelOrder,FN_cancelOrder_END,src/order/order.service.ts,src/order/order.service.spec.ts,2,low,160,168,556cd6ea,73185477600,3098,True,True,1.0,2389.0,1.0,0.0,False,True,jest_success,accepted,2.0,2.0,0.0,0.0,5.0,5.0,100.0,2.0,2.0,100.0,1.0,1.0,100.0,
run-20260901T031236.570959Z,qwen_4b,few_shot,order,updateOrder,FN_updateOrder_END,src/order/order.service.ts,src/order/order.service.spec.ts,7,medium,170,203,556cd6ea,84290216500,3398,True,True,3.0,6465.0,4.0,0.0,False,True,jest_success,accepted,6.0,6.0,0.0,0.0,12.0,12.0,100.0,12.0,11.0,91.67,1.0,1.0,100.0,
run-20260901T031236.570959Z,qwen_4b,few_shot,patient,getPatientById,FN_getPatientById_END,src/patient/patient.service.ts,src/patient/patient.service.spec.ts,2,low,15,21,0ddb42a2,45626213000,2329,True,True,0.0,0.0,0.0,0.0,False,True,jest_success,accepted,2.0,2.0,0.0,0.0,4.0,4.0,100.0,2.0,2.0,100.0,1.0,1.0,100.0,
run-20260901T031236.570959Z,qwen_4b,few_shot,patient,listPatients,FN_listPatients_END,src/patient/patient.service.ts,src/patient/patient.service.spec.ts,1,low,23,25,0ddb42a2,38898465600,2185,True,True,0.0,0.0,0.0,0.0,False,True,jest_success,accepted,1.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,
run-20260901T031236.570959Z,qwen_4b,few_shot,patient,createPatient,FN_createPatient_END,src/patient/patient.service.ts,src/patient/patient.service.spec.ts,4,low,27,51,0ddb42a2,82823880000,2886,True,True,0.0,0.0,0.0,0.0,False,True,jest_success,accepted,3.0,3.0,0.0,0.0,11.0,11.0,100.0,6.0,5.0,83.33,1.0,1.0,100.0,
run-20260901T031236.570959Z,qwen_4b,few_shot,patient,updatePatient,FN_updatePatient_END,src/patient/patient.service.ts,src/patient/patient.service.spec.ts,10,medium,53,75,0ddb42a2,76829990200,2948,True,True,1.0,3755.0,2.0,0.0,False,True,jest_success,accepted,3.0,3.0,0.0,0.0,7.0,7.0,100.0,18.0,18.0,100.0,1.0,1.0,100.0,
run-20260901T031236.570959Z,qwen_4b,few_shot,patient,findByCpfOrFail,FN_findByCpfOrFail_END,src/patient/patient.service.ts,src/patient/patient.service.spec.ts,2,low,77,83,0ddb42a2,63010720000,2566,True,True,0.0,0.0,0.0,0.0,False,True,jest_success,accepted,2.0,2.0,0.0,0.0,4.0,4.0,100.0,2.0,2.0,100.0,1.0,1.0,100.0,
run-20260901T031236.570959Z,qwen_4b,few_shot,result,createResult,FN_createResult_END,src/result/result.service.ts,src/result/result.service.spec.ts,5,medium,26,39,357b6b51,62275386700,2871,True,True,0.0,0.0,0.0,0.0,False,True,jest_success,accepted,2.0,2.0,0.0,0.0,3.0,3.0,100.0,8.0,4.0,50.0,1.0,1.0,100.0,
run-20260901T031236.570959Z,qwen_4b,few_shot,result,searchResults,FN_searchResults_END,src/result/result.service.ts,src/result/result.service.spec.ts,1,low,41,43,357b6b51,94253810600,3180,True,True,0.0,0.0,0.0,0.0,False,True,jest_success,accepted,3.0,3.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,
run-20260901T031236.570959Z,qwen_4b,few_shot,result,getResultById,FN_getResultById_END,src/result/result.service.ts,src/result/result.service.spec.ts,2,low,45,51,357b6b51,39053091700,2426,True,True,0.0,0.0,0.0,0.0,False,True,jest_success,accepted,2.0,2.0,0.0,0.0,4.0,4.0,100.0,2.0,2.0,100.0,1.0,1.0,100.0,
run-20260901T031236.570959Z,qwen_4b,few_shot,result,buildResultReport,FN_buildResultReport_END,src/result/result.service.ts,src/result/result.service.spec.ts,17,high,53,124,357b6b51,103741528000,3800,True,True,2.0,13290.0,2.0,1.0,False,True,jest_success,accepted,4.0,3.0,0.0,1.0,27.0,20.0,74.07,32.0,15.0,46.88,2.0,2.0,100.0,
run-20260901T031236.570959Z,qwen_4b,few_shot,result,updateResult,FN_updateResult_END,src/result/result.service.ts,src/result/result.service.spec.ts,26,high,126,206,357b6b51,105891220700,3985,True,True,0.0,0.0,0.0,0.0,False,True,jest_success,accepted,9.0,9.0,0.0,0.0,22.0,22.0,100.0,49.0,47.0,95.92,1.0,1.0,100.0,
run-20260901T031236.570959Z,qwen_4b,structured,encounter,createEncounter,FN_createEncounter_END,src/encounter/encounter.service.ts,src/encounter/encounter.service.spec.ts,5,medium,30,63,04a941d1,59500202000,3133,True,False,4.0,0.0,0.0,0.0,False,False,jest_failed,restored,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
run-20260901T031236.570959Z,qwen_4b,structured,encounter,validateEncounterFields,FN_validateEncounterFields_END,src/encounter/encounter.service.ts,src/encounter/encounter.service.spec.ts,11,high,65,91,04a941d1,63307337600,3088,True,True,1.0,1796.0,1.0,0.0,False,True,jest_success,accepted,5.0,5.0,0.0,0.0,10.0,10.0,100.0,20.0,19.0,95.0,1.0,1.0,100.0,
run-20260901T031236.570959Z,qwen_4b,structured,encounter,listEncountersByPatient,FN_listEncountersByPatient_END,src/encounter/encounter.service.ts,src/encounter/encounter.service.spec.ts,1,low,93,99,04a941d1,74460824200,3006,True,True,0.0,0.0,0.0,0.0,False,True,jest_success,accepted,4.0,4.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,
run-20260901T031236.570959Z,qwen_4b,structured,encounter,getEncounterById,FN_getEncounterById_END,src/encounter/encounter.service.ts,src/encounter/encounter.service.spec.ts,2,low,101,107,04a941d1,40326209700,2457,True,True,0.0,0.0,0.0,0.0,False,True,jest_success,accepted,1.0,1.0,0.0,0.0,4.0,3.0,75.0,2.0,1.0,50.0,1.0,1.0,100.0,
run-20260901T031236.570959Z,qwen_4b,structured,encounter,transitionEncounterStatus,FN_transitionEncounterStatus_END,src/encounter/encounter.service.ts,src/encounter/encounter.service.spec.ts,18,high,109,197,04a941d1,209144933100,5770,True,True,0.0,0.0,0.0,0.0,False,True,jest_success,accepted,10.0,10.0,0.0,0.0,37.0,31.0,83.78,34.0,26.0,76.47,2.0,2.0,100.0,
run-20260901T031236.570959Z,qwen_4b,structured,encounter,processAdtMessage,FN_processAdtMessage_END,src/encounter/encounter.service.ts,src/encounter/encounter.service.spec.ts,21,high,199,317,04a941d1,234962110500,6494,True,True,4.0,28206.0,9.0,1.0,False,True,jest_success,accepted,12.0,8.0,0.0,4.0,37.0,27.0,72.97,33.0,29.0,87.88,1.0,1.0,100.0,
run-20260901T031236.570959Z,qwen_4b,structured,encounter,updateEncounter,FN_updateEncounter_END,src/encounter/encounter.service.ts,src/encounter/encounter.service.spec.ts,9,medium,319,363,04a941d1,105444598600,3809,True,True,0.0,0.0,0.0,0.0,False,True,jest_success,accepted,7.0,7.0,0.0,0.0,18.0,17.0,94.44,16.0,14.0,87.5,1.0,1.0,100.0,
run-20260901T031236.570959Z,qwen_4b,structured,encounter,buildEncounterSummary,FN_buildEncounterSummary_END,src/encounter/encounter.service.ts,src/encounter/encounter.service.spec.ts,20,high,365,439,04a941d1,265829138800,6095,True,False,4.0,57286.0,11.0,19.0,False,False,jest_failed,restored,11.0,0.0,3.0,8.0,34.0,29.0,85.29,32.0,18.0,56.25,1.0,1.0,100.0,
run-20260901T031236.570959Z,qwen_4b,structured,order,getOrderById,FN_getOrderById_END,src/order/order.service.ts,src/order/order.service.spec.ts,2,low,26,32,556cd6ea,39134347100,2446,True,True,0.0,0.0,0.0,0.0,False,True,jest_success,accepted,1.0,1.0,0.0,0.0,4.0,3.0,75.0,2.0,1.0,50.0,1.0,1.0,100.0,
run-20260901T031236.570959Z,qwen_4b,structured,order,createOrder,FN_createOrder_END,src/order/order.service.ts,src/order/order.service.spec.ts,5,medium,34,70,556cd6ea,72430740200,3217,True,True,0.0,0.0,0.0,0.0,False,True,jest_success,accepted,3.0,3.0,0.0,0.0,10.0,8.0,80.0,8.0,5.0,62.5,1.0,1.0,100.0,
run-20260901T031236.570959Z,qwen_4b,structured,order,searchOrders,FN_searchOrders_END,src/order/order.service.ts,src/order/order.service.spec.ts,1,low,72,74,556cd6ea,61832350600,2684,True,True,0.0,0.0,0.0,0.0,False,True,jest_success,accepted,3.0,3.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,
run-20260901T031236.570959Z,qwen_4b,structured,order,searchOrdersAdvanced,FN_searchOrdersAdvanced_END,src/order/order.service.ts,src/order/order.service.spec.ts,1,low,76,78,556cd6ea,60087848600,2706,True,True,0.0,0.0,0.0,0.0,False,True,jest_success,accepted,2.0,2.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,
run-20260901T031236.570959Z,qwen_4b,structured,order,validateOrderResult,FN_validateOrderResult_END,src/order/order.service.ts,src/order/order.service.spec.ts,15,high,80,158,556cd6ea,210081910400,5468,True,True,1.0,2335.0,1.0,0.0,False,True,jest_success,accepted,10.0,10.0,0.0,0.0,29.0,28.0,96.55,28.0,27.0,96.43,3.0,3.0,100.0,
run-20260901T031236.570959Z,qwen_4b,structured,order,cancelOrder,FN_cancelOrder_END,src/order/order.service.ts,src/order/order.service.spec.ts,2,low,160,168,556cd6ea,53770951200,2711,True,True,3.0,4396.0,3.0,0.0,False,True,jest_success,accepted,1.0,0.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,
run-20260901T031236.570959Z,qwen_4b,structured,order,updateOrder,FN_updateOrder_END,src/order/order.service.ts,src/order/order.service.spec.ts,7,medium,170,203,556cd6ea,74501225400,3261,True,False,4.0,0.0,0.0,0.0,False,False,jest_failed,restored,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
run-20260901T031236.570959Z,qwen_4b,structured,patient,getPatientById,FN_getPatientById_END,src/patient/patient.service.ts,src/patient/patient.service.spec.ts,2,low,15,21,0ddb42a2,31804122300,2008,True,True,0.0,0.0,0.0,0.0,False,True,jest_success,accepted,1.0,1.0,0.0,0.0,4.0,3.0,75.0,2.0,1.0,50.0,1.0,1.0,100.0,
run-20260901T031236.570959Z,qwen_4b,structured,patient,listPatients,FN_listPatients_END,src/patient/patient.service.ts,src/patient/patient.service.spec.ts,1,low,23,25,0ddb42a2,44381341100,2110,True,True,0.0,0.0,0.0,0.0,False,True,jest_success,accepted,3.0,3.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,
run-20260901T031236.570959Z,qwen_4b,structured,patient,createPatient,FN_createPatient_END,src/patient/patient.service.ts,src/patient/patient.service.spec.ts,4,low,27,51,0ddb42a2,77480403500,2842,True,True,0.0,0.0,0.0,0.0,False,True,jest_success,accepted,3.0,3.0,0.0,0.0,11.0,11.0,100.0,6.0,5.0,83.33,1.0,1.0,100.0,
